"uid","Employer","JobLocation","RankorTitle","Specialty","Deadline","DatePosted","ApplicationStatus","OpenUntilFilled","JobSubLocation","lon","lat"
418,"UMass Boston","USA","Researcher ","Applied Linguistics",2015-07-27,2015-06-26,FALSE,FALSE,"Massachusetts",-71.0466196,42.3216716
419,"Washington University","USA","Assistant Professor ","General Linguistics;Psycholinguistics",2015-09-15,2015-06-26,FALSE,FALSE,"Missouri",-106.440736,31.767879
420,"UMass Boston","USA","Post Doc ","Applied Linguistics",2015-07-27,2015-06-26,FALSE,FALSE,"Massachusetts",-71.0466196,42.3216716
421,"LABEX Empirical Foundations of Linguistics (EFL), Paris","France","Post Doc ","Historical Linguistics;Morphology;Sociolinguistics;Syntax; Typology",2015-07-27,2015-06-25,FALSE,FALSE,"Ile-de-France",2.3522219,48.856614
422,"Idibon","USA","Manager Annotation Manager","General Linguistics;Text/Corpus Linguistics;Japanese",2015-07-09,2015-06-25,FALSE,FALSE,"California",-119.4179324,36.778261
423,"University of Birmingham","United Kingdom","Lecturer ","Applied Linguistics;English",2015-07-10,2015-06-25,FALSE,FALSE,"Birmingham",-1.9256429,52.4484819
424,"University of Tübingen","Germany","Post Doc ","Phonetics;Phonology;Psycholinguistics",2015-07-20,2015-06-24,FALSE,FALSE,"Baden-Württemberg",9.0576448,48.5216364
425,"Moravia","USA","Localization Solutions Architect","Computational Linguistics;General Linguistics;Text/Corpus Linguistics;Translation ",2015-08-31,2015-06-24,TRUE,TRUE,NA,-76.4216025,42.7125702
426,"KU Leuven (University of Leuven)","Belgium","Post Doc ","Computational Linguistics;Semantics;Sociolinguistics;Text/Corpus Linguistics ",2015-07-15,2015-06-23,FALSE,FALSE,"Leuven",4.70378,50.8732713
427,"Nuance Communications","----------------","Annotator","Computational Linguistics;General Linguistics;Czech;Polish; Swedish;Turkish",2015-08-31,2015-06-22,FALSE,FALSE,NA,14.332644,40.901975
428,"Nuance Communications","USA","NLU Engineer","Computational Linguistics;Korean",2015-10-31,2015-06-22,TRUE,TRUE,NA,-157.7200552,21.3626024
429,"Nuance Communications","Belgium","Language Engineer","Computational Linguistics;General Linguistics;Text/Corpus Linguistics;Malay ",2015-08-31,2015-06-22,TRUE,TRUE,"Merelbeke",3.7456402,50.9945496
430,"Nuance Communications","----------------","Consultant NLU Consultant","Computational Linguistics;Czech;Polish;Swedish; Turkish",2015-08-26,2015-06-22,FALSE,FALSE,NA,14.332644,40.901975
431,"Google, Inc.","Czech Republic","Manager Analytic Linguistic Project Manager","Computational Linguistics;Morphology;Semantics;Syntax; Lexicography;Czech",2015-07-19,2015-06-21,TRUE,TRUE,"Prague",14.4378005,50.0755381
432,"Google, Inc.","Czech Republic","Analytic Linguistic Project Manager","Computational Linguistics;Morphology;Semantics;Syntax; Lexicography;Czech",2015-07-19,2015-06-21,TRUE,TRUE,"Prague",14.4378005,50.0755381
433,"Google, Inc.","Czech Republic","Junior Linguist","Computational Linguistics;Morphology;Semantics;Syntax; Czech",2015-07-19,2015-06-21,TRUE,TRUE,"Prague",14.4378005,50.0755381
434,"University of Pennsylvania","USA","Post Doc ","Computational Linguistics;Text/Corpus Linguistics",2015-12-31,2015-06-19,TRUE,TRUE,"Pennsylvania",-77.1945247,41.2033216
435,"University of Reading","United Kingdom","Full Professor ","Psycholinguistics;Neurolinguistics;Language Acquisition;Bilingualism/Multilingualism ",2015-07-20,2015-06-19,FALSE,FALSE,"Berkshire",-0.805388,51.3363534
436,"H5","USA","Researcher Strategic Search Consultant","Computational Linguistics;Text/Corpus Linguistics",2015-12-16,2015-06-19,TRUE,FALSE,"California",-81.2040765,28.6036986
437,"Google, Inc.","----------------","Contractor","Computational Linguistics;General Linguistics;Burmese",2015-06-30,2015-06-19,FALSE,FALSE,NA,-104.9834234,39.9224702
438,"University of Oregon","USA","Instructor ","Applied Linguistics;Japanese",2015-07-16,2015-06-18,TRUE,TRUE,"Oregon",-111.8867174,33.4239891
439,"Heinrich-Heine-Universität","Germany","Temporary PhD position","Morphology;Phonology",2015-08-01,2015-06-17,TRUE,TRUE,"Düsseldorf",6.7915415,51.1938515
440,"University of Klagenfurt","Austria","Senior Lecturer ","Applied Linguistics;English",2015-07-08,2015-06-17,FALSE,FALSE,"Klagenfurt, Carinthia",14.3122246,46.6364598
441,"University of Hamburg","Germany","Researcher ","Applied Linguistics;Sociolinguistics;Language Acquisition",2015-06-30,2015-06-16,FALSE,FALSE,"Hamburg",9.9936818,53.5510846
442,"Appen","USA","Consultant Linguist","General Linguistics;Danish;Dutch;French; Norwegian Bokmål;Swedish",2015-08-31,2015-06-15,TRUE,TRUE,"California",-85.296524,37.0944422
443,"Japan Center for Michigan Universities (JCMU)","Japan","Manager English Program Coordinator","Applied Linguistics;English",2015-06-26,2015-06-14,FALSE,FALSE,"Hikone, Shiga Prefecture",136.2596226,35.274461
444,"Japan Center for Michigan Universities (JCMU)","Japan","English Program Coordinator","Applied Linguistics;English",2015-06-26,2015-06-14,FALSE,FALSE,"Hikone, Shiga Prefecture",136.2596226,35.274461
445,"Japan Center for Michigan Universities (JCMU)","Japan","Instructor English Program Coordinator","Applied Linguistics;English",2015-06-26,2015-06-14,FALSE,FALSE,"Hikone, Shiga Prefecture",136.2596226,35.274461
446,"Japan Center for Michigan Universities (JCMU)","Japan","Teacher English Program Coordinator","Applied Linguistics;English",2015-06-26,2015-06-14,FALSE,FALSE,"Hikone, Shiga Prefecture",136.2596226,35.274461
447,"VL247","USA","Instructor ","Applied Linguistics;Finnish;French;German; Greek, Modern;Japanese;Korean;Khmer, Central; Norwegian Bokmål;Swahili;Tagalog",2015-12-12,2015-06-14,TRUE,TRUE,NA,-157.7200552,21.3626024
448,"VL247","USA","Teacher ","Applied Linguistics;Finnish;French;German; Greek, Modern;Japanese;Korean;Khmer, Central; Norwegian Bokmål;Swahili;Tagalog",2015-12-12,2015-06-14,TRUE,TRUE,NA,-157.7200552,21.3626024
449,"University of Kansas","USA","Manager ","Applied Linguistics",2015-08-17,2015-06-11,FALSE,FALSE,"Kansas",-94.7254893,38.8991444
450,"National Chiao Tung University","Taiwan","Full Professor ","Phonetics;Phonology",2015-12-11,2015-06-11,TRUE,TRUE,"Hsinchu City",120.9674752,24.8138297
451,"National Chiao Tung University","Taiwan","Asst/Assoc Professor ","Phonetics;Phonology",2015-12-11,2015-06-11,TRUE,TRUE,"Hsinchu City",120.9674752,24.8138297
452,"Rutgers University, New Brunswick","USA","Lecturer ","Phonology",2015-08-07,2015-06-11,FALSE,FALSE,"New Jersey",-74.4490235,40.5028168
453,"Artificial Solutions","Netherlands","Technical Linguist/Knowledge Engineer","Computational Linguistics;General Linguistics;Dutch",2015-07-10,2015-06-10,FALSE,FALSE,"Utrecht",5.1214201,52.0907374
454,"Lionbridge","----------------","Linguistics and Computational Linguists","Computational Linguistics;General Linguistics;Icelandic",2015-06-30,2015-06-10,FALSE,FALSE,NA,-116.3801841,43.7040142
455,"Google, Inc.","Thailand","Junior Linguist","Computational Linguistics;General Linguistics;Vietnamese",2015-11-30,2015-06-10,FALSE,TRUE,"Bangkok",100.5017651,13.7563309
456,"University of Pennsylvania","USA","Asst/Assoc Professor ","Applied Linguistics",NA,2015-06-10,FALSE,TRUE,"Pennsylvania",-77.1945247,41.2033216
457,"BNU-HKBU United International College","China","Rank Open ","Applied Linguistics;English",2015-08-31,2015-06-10,FALSE,TRUE,"Zhuhai, Guangdong",113.576726,22.270715
458,"LinguaLinx Inc.","USA","Manager ","Translation",2015-12-09,2015-06-09,FALSE,FALSE,"New York",-74.0059413,40.7127837
459,"University of Gothenburg","Sweden","Senior Lecturer ","General Linguistics;Ling & Literature;French",2015-06-17,2015-06-09,FALSE,FALSE,"Gothenburg",11.9853213,57.6954209
460,"Google, Inc.","Thailand","Manager Analytic Linguistic Project Manager","Computational Linguistics;General Linguistics;Vietnamese",2015-11-30,2015-06-09,FALSE,TRUE,"Bangkok",100.5017651,13.7563309
461,"Artificial Solutions","Spain","Computational Linguist, Knowledge Engineer, Technical Linguist","Computational Linguistics;General Linguistics;Chinese, Mandarin",2015-09-01,2015-06-08,FALSE,TRUE,"Barcelona",2.1734035,41.3850639
462,"Texas A&M University","USA","Lecturer ","Applied Linguistics;Spanish",2015-07-15,2015-06-07,FALSE,FALSE,"Texas",-99.9018131,31.9685988
463,"Aston University","United Kingdom","Lecturer ","Applied Linguistics;General Linguistics;Psycholinguistics",2015-06-26,2015-06-05,FALSE,FALSE,"Birmingham",-1.8906637,52.4837557
464,"Lionbridge","----------------","Computational Linguist","Computational Linguistics;Phonetics;Phonology;Spanish ",NA,2015-06-04,FALSE,TRUE,NA,-116.3801841,43.7040142
465,"Haskins Laboratories","USA","Post Doc ","Phonetics",2015-12-01,2015-06-03,FALSE,TRUE,"Connecticut",-73.087749,41.6032207
466,"LinguaLinx Inc.","USA","Manager ","Translation",2015-12-02,2015-06-02,FALSE,FALSE,"New York",-74.0059413,40.7127837
467,"Indiana University Bloomington","USA","Post Doc ","Language Acquisition",NA,2015-06-02,FALSE,TRUE,"Indiana",-86.5269373,39.1670467
468,"Indiana University","USA","Post Doc ","Computational Linguistics;Text/Corpus Linguistics;Cognitive Science",2015-08-01,2015-06-02,FALSE,TRUE,"Indiana",-86.5269373,39.1670467
469,"University of South Carolina","USA","Post Doc ","General Linguistics",NA,2015-06-02,NA,FALSE,"South Carolina",-82.8269443,34.6693872
470,"Adecco UK",NA,"Language Engineer","Computational Linguistics;Tagalog;Pilipino",2016-06-01,2015-06-01,FALSE,TRUE,NA,18.49041,-22.95764
471,"University of Oslo","Norway","Post Doc ","Computational Linguistics;Semantics;Syntax",2015-08-01,2015-06-01,FALSE,FALSE,"Oslo",10.7522454,59.9138688
472,"Verilogue, Inc.","Korea, South","Consultant ","Applied Linguistics;Discourse Analysis;Sociolinguistics;Korean ",2015-09-30,2015-06-01,FALSE,FALSE,"Seoul",127.0610228,37.5103238
473,"University of Oslo","Norway","Associate Professor ","Multilingualism",2015-06-22,2015-05-29,FALSE,FALSE,"Oslo",10.7522454,59.9138688
474,"Lionbridge","----------------","Computational Linguists","Computational Linguistics;Dutch;English;Hungarian ",2015-06-30,2015-05-28,FALSE,FALSE,NA,-116.3801841,43.7040142
475,"Lionbridge","France","Computational Linguists","Computational Linguistics;Hebrew",2015-12-07,2015-05-28,FALSE,FALSE,"Paris",2.3522219,48.856614
476,"IXL Learning","USA","Language Arts Curriculum Designer","Applied Linguistics;English",2015-09-30,2015-05-27,FALSE,TRUE,"California",-119.4179324,36.778261
477,"University of Massachusetts Medical School","USA","Post Doc ","Computational Linguistics",2015-11-27,2015-05-27,FALSE,TRUE,"Massachusetts",-71.3824374,42.4072107
478,"IXL Learning","USA","Researcher Language Arts Curriculum Designer","Applied Linguistics;English",2015-09-30,2015-05-27,FALSE,TRUE,"California",-119.4179324,36.778261
479,"Hamburg University","Germany","Researcher ","Computational Linguistics;Text/Corpus Linguistics;Semitic",2015-06-17,2015-05-26,FALSE,FALSE,"Hamburg",9.9936818,53.5510846
480,"Universidad de los Andes-Colombia","Colombia","Assistant Professor ","Applied Linguistics;English",2015-07-31,2015-05-25,FALSE,FALSE,"Bogotá",-74.066627,4.602551
481,"University of Illinois at Urbana-Champaign","USA","Lecturer ","Applied Linguistics;English",2015-06-05,2015-05-22,FALSE,FALSE,"Illinois",-88.2178545,40.0927646
482,"Houghton College","USA","Asst/Assoc Professor ","General Linguistics",2015-06-30,2015-05-22,FALSE,TRUE,"New York",-117.3739141,33.9920052
483,"The University of Nottingham Ningbo China","China","Full Professor ","Applied Linguistics",2015-06-15,2015-05-21,FALSE,TRUE,"Ningbo City",121.54399,29.868336
484,"University of Fribourg","Switzerland","Associate Professor ","Applied Linguistics;Language Acquisition;French",2015-09-01,2015-05-21,FALSE,FALSE,"Fribourg",7.1619719,46.8064773
485,"Holland Bloorview Kids Rehabilitation Hospital","Canada","Assistant Professor Clinician Scientist/Assistant Professor","Psycholinguistics;Speech Language Pathology",2015-06-05,2015-05-21,FALSE,FALSE,"Toronto",-79.3831843,43.653226
486,"Holland Bloorview Kids Rehabilitation Hospital","Canada","Scientist Clinician Scientist/Assistant Professor","Psycholinguistics;Speech Language Pathology",2015-06-05,2015-05-21,FALSE,FALSE,"Toronto",-79.3831843,43.653226
487,"University of Tromsø - The Arctic University of Norway","Norway","Post Doc ","General Linguistics;Morphology;Psycholinguistics;Syntax; Language Acquisition",2015-08-01,2015-05-21,FALSE,FALSE,"Tromsø",18.9553238,69.6492047
488,"Adecco UK","United Kingdom","Speech Linguistic Project Manager","Computational Linguistics;Phonetics;English",2016-05-21,2015-05-21,FALSE,TRUE,"London",-0.11812,51.5135992
489,"Adecco UK","United Kingdom","Speech Data Evaluator","Computational Linguistics;Phonetics;English;Slovak ",2016-05-21,2015-05-21,FALSE,TRUE,"London",-0.11812,51.5135992
490,"Employment Agency Contracting for Google","USA","Manager Speech Linguistic Project Manager","Computational Linguistics;Phonetics;Phonology",2015-08-31,2015-05-20,FALSE,TRUE,NA,-95.712891,37.09024
491,"Employment Agency Contracting for Google","Philippines","Speech Data Evaluator","General Linguistics;Phonetics;Phonology;English; Pilipino",2015-08-01,2015-05-20,FALSE,TRUE,"Manila",121.774017,12.879721
492,"Employment Agency Contracting for Google","Philippines","Manager Linguistic Project Manager","Computational Linguistics;General Linguistics;Phonetics;Phonology; English;Pilipino",2015-08-01,2015-05-20,FALSE,TRUE,"Manila",121.774017,12.879721
493,"The Boeing Company","USA","Advanced Info Technologist Text Analytics","Computational Linguistics",2015-07-13,2015-05-19,FALSE,FALSE,"Alabama",-122.2631147,47.9317782
494,"Employment Agency Contracting for Google","Taiwan","Manager Linguistic Project Manager","Computational Linguistics;Phonetics;Phonology;Vietnamese ",2015-08-14,2015-05-18,FALSE,TRUE,"Taipei",120.960515,23.69781
495,"University of Lausanne","Switzerland","Associate Professor ","Computational Linguistics",2015-07-15,2015-05-18,FALSE,FALSE,"Lausanne",6.6528621,46.5287859
496,"Employment Agency Contracting for Google","Taiwan","Speech Data Evaluator","General Linguistics;Phonetics;Vietnamese",2015-12-31,2015-05-18,FALSE,TRUE,"Taipei",120.960515,23.69781
497,"University of Lausanne","Switzerland","Assistant Professor ","Computational Linguistics",2015-07-15,2015-05-18,FALSE,FALSE,"Lausanne",6.6528621,46.5287859
498,"University of Padova, Italy","Italy","Post Doc ","Phonetics;Anthropological Linguistics",2015-06-04,2015-05-15,FALSE,FALSE,"Padova",11.893188,45.410225
499,"Max-Planck-Institut für empirische Ästhetik","Germany","Post Doc Postgraduate position","Psycholinguistics;Ling & Literature;Cognitive Science",2015-05-30,2015-05-15,FALSE,FALSE,"Frankfurt am Main",8.6821267,50.1109221
500,"University of Massachusetts Boston","USA","Visiting Professor ","Applied Linguistics;Sociolinguistics;Language Acquisition",2015-11-13,2015-05-14,FALSE,FALSE,"Massachusetts",-71.0934,42.3591
501,"University of Manchester","United Kingdom","Lecturer ","General Linguistics;Spanish",2015-06-11,2015-05-14,FALSE,FALSE,"Manchester",-2.6902872,53.7565609
502,"University of British Columbia","Canada","Post Doc ","Applied Linguistics;Language Acquisition",2015-05-21,2015-05-14,FALSE,FALSE,"Vancouver, British Columbia",-79.427313,43.631679
503,"Université du Québec à Trois-Rivières","Canada","Assistant Professor ","Applied Linguistics;English",2015-05-22,2015-05-13,FALSE,FALSE,"Québec",-72.5780862,46.3470134
504,"University of Manchester","United Kingdom","Full Professor Mont Follick Chair: Linguistics and English Language","General Linguistics;English",2015-06-05,2015-05-12,FALSE,FALSE,"Manchester",-2.6902872,53.7565609
505,"University of Tromsø, CASTL","Norway","Post Doc ","Morphology;Phonology;Semantics;Syntax ",2015-05-28,2015-05-12,FALSE,FALSE,"Tromsø",18.9553238,69.6492047
506,"University of Bonn","Germany","Lecturer ","General Linguistics;English",2015-05-31,2015-05-12,FALSE,FALSE,"Bonn",7.0982068,50.73743
507,"University of Macau","Macau","Full Professor ","Applied Linguistics;English",2015-09-15,2015-05-11,FALSE,FALSE,"China",113.5575513,22.1634112
508,"University of Macau","Macau","Full Professor ","Applied Linguistics;Portuguese",2015-09-15,2015-05-11,FALSE,FALSE,"China",113.5575513,22.1634112
509,"EHESS","France","Post Doc ","Computational Linguistics;Psycholinguistics;Cognitive Science",2015-06-22,2015-05-11,FALSE,FALSE,"Paris",2.3522219,48.856614
510,"University of Zurich","Switzerland","Post Doc ","General Linguistics;Historical Linguistics;Syntax;Typology; Indo-Iranian;Indo-European",2015-06-15,2015-05-11,FALSE,FALSE,"Zurich",8.5600613,47.3589251
511,"Skyline Global Solutions","Saudi Arabia","Instructor ","Applied Linguistics;English",2015-06-30,2015-05-10,FALSE,FALSE,"Various",48.4887224,28.4256618
512,"RTI International","USA","Researcher Computational Linguist","Computational Linguistics",2015-11-07,2015-05-08,FALSE,TRUE,"North Carolina",-79.0192997,35.7595731
513,"University of Zurich","Switzerland","Assistant Professor ","General Linguistics;Psycholinguistics;Anthropological Linguistics;Spatial Linguistics; Scandinavian Studies;Germanic",2015-06-12,2015-05-07,FALSE,FALSE,"Zurich",8.5600613,47.3589251
514,"Goethe University Frankfurt","Germany","Post Doc Wissenschaftliche/r Mitarbeiter/in","Language Acquisition;German",2015-05-29,2015-05-07,FALSE,FALSE,"Frankfurt am Main",8.6670057,50.1267568
515,"University of Cologne","Germany","Full Professor ","General Linguistics;German",2015-06-15,2015-05-07,FALSE,FALSE,"Cologne",6.060226,50.778044
